Date,SEB-A.ST,SHB-A.ST,AZN.ST,ERIC-B.ST,SAND.ST
2019-05-16,60.36377716064453,56.20845413208008,723.9632568359375,73.19981384277344,135.12828063964844
2019-05-17,60.14810562133789,55.849727630615234,720.9031372070312,73.556640625,133.2435302734375
2019-05-20,59.93242645263672,55.51860427856445,716.0663452148438,74.82179260253906,130.37542724609375
2019-05-21,60.14810562133789,55.73936080932617,721.001953125,75.64900207519531,132.46505737304688
2019-05-22,59.31233596801758,54.525230407714844,724.06201171875,78.45500946044922,131.481689453125
2019-05-23,58.80009841918945,53.973350524902344,733.7359619140625,75.87606811523438,125.37675476074219
2019-05-24,59.11014175415039,53.973350524902344,736.4013061523438,76.96279907226562,125.86842346191406
2019-05-27,58.786617279052734,53.64223098754883,726.6284790039062,77.2709732055664,123.98367309570312
2019-05-28,58.42265701293945,52.83649826049805,722.5814208984375,77.04389190673828,124.10658264160156
2019-05-29,57.789085388183594,52.48329162597656,713.6972045898438,73.79994201660156,123.20519256591797
2019-05-31,56.791561126708984,51.611328125,700.1734008789062,74.18921661376953,120.09125518798828
2019-06-03,56.791561126708984,51.22502899169922,712.0191040039062,73.99456787109375,120.1731948852539
2019-06-04,57.82952880859375,51.86518859863281,719.1264038085938,74.44874572753906,123.5329818725586
2019-06-05,57.95085144042969,51.22502899169922,716.5598754882812,74.40007781982422,124.59828186035156
2019-06-07,58.813575744628906,50.7393684387207,722.3838500976562,75.90851593017578,126.68787384033203
2019-06-11,59.21797180175781,51.313316345214844,737.6844482421875,74.9515609741211,130.9490509033203
2019-06-12,58.3822135925293,51.04841995239258,744.1995849609375,74.62714385986328,132.09629821777344
2019-06-13,58.503536224365234,51.04841995239258,745.8777465820312,74.10811614990234,133.7351837158203
2019-06-14,58.67877197265625,50.706260681152344,744.8905639648438,72.40504455566406,132.424072265625
2019-06-18,59.191017150878906,50.849735260009766,767.0023803710938,74.49740600585938,136.02967834472656
2019-06-19,59.420188903808594,51.4016227722168,777.3671264648438,75.42192840576172,135.9886932373047
2019-06-20,59.393211364746094,51.037384033203125,778.4529418945312,76.29779815673828,139.92210388183594
2019-06-24,59.05620574951172,51.07049560546875,764.0409545898438,74.44874572753906,137.8324737548828
2019-06-25,57.883445739746094,50.69521713256836,759.8949584960938,73.68639373779297,137.99636840820312
2019-06-26,58.69225311279297,50.81662368774414,750.3197631835938,72.5185775756836,138.28317260742188
2019-06-27,58.57094192504883,51.07049560546875,752.8863525390625,72.3077392578125,138.89776611328125
2019-06-28,57.91041564941406,50.706260681152344,761.9679565429688,71.4480972290039,139.79917907714844
2019-07-01,58.88096618652344,51.32435607910156,765.0281982421875,71.64271545410156,142.05267333984375
2019-07-02,59.68977737426758,50.849735260009766,768.0881958007812,71.91846466064453,141.6429443359375
2019-07-03,59.757179260253906,51.18086624145508,773.1227416992188,72.98895263671875,139.92210388183594
2019-07-04,60.43118667602539,52.15216827392578,773.4186401367188,71.95089721679688,140.37278747558594
2019-07-05,60.87601852416992,53.75260925292969,771.1483764648438,71.70759582519531,134.8004913330078
2019-07-08,61.1186637878418,54.083736419677734,763.7448120117188,72.46992492675781,135.701904296875
2019-07-09,60.902984619140625,53.829872131347656,765.5216064453125,72.3077392578125,132.2601776123047
2019-07-10,60.94342803955078,53.75260925292969,766.0150756835938,72.38882446289062,130.33445739746094
2019-07-11,60.68730545043945,53.47666549682617,753.676025390625,72.21041107177734,128.28582763671875
2019-07-12,63.65291976928711,53.862979888916016,744.5944213867188,73.05382537841797,129.14625549316406
2019-07-15,63.23503875732422,54.41485595703125,745.1866455078125,73.42689514160156,130.66224670410156
2019-07-16,63.16764450073242,54.11684036254883,745.2853393554688,73.29712677001953,130.1705780029297
2019-07-17,62.561031341552734,50.904930114746094,747.7532348632812,64.61956024169922,125.17186737060547
2019-07-18,62.43971633911133,51.037384033203125,747.4572143554688,66.37129974365234,121.97603607177734
2019-07-19,63.046321868896484,51.05945587158203,748.8391723632812,68.09058380126953,124.35243225097656
2019-07-22,62.601470947265625,50.05504608154297,747.7532348632812,67.16606903076172,124.51631164550781
2019-07-23,63.356361389160156,50.220603942871094,761.8692626953125,68.05815887451172,128.6545867919922
2019-07-24,62.749755859375,49.44798278808594,750.0236206054688,66.92276763916016,127.99899291992188
2019-07-25,62.61495590209961,48.82988357543945,808.2645874023438,68.1068115234375,127.26148223876953
2019-07-26,62.50711441040039,48.50979995727539,811.0283203125,69.33951568603516,127.17955780029297
2019-07-29,62.50711441040039,48.564979553222656,834.0287475585938,69.6476821899414,126.23717498779297
2019-07-30,61.79267120361328,48.079341888427734,826.723876953125,68.82048797607422,123.41004943847656
2019-07-31,61.374786376953125,48.12348937988281,826.0328369140625,69.0151138305664,122.22185516357422
2019-08-01,61.2130241394043,48.2890510559082,837.8785400390625,70.50733947753906,122.63154602050781
2019-08-02,60.14810562133789,47.659908294677734,841.1360473632812,67.49044799804688,118.12456512451172
